stn;time;fu3010h1;gre000h0;tre200h0;rre150h0;fu3010h0
NABZUE;2022110905;15.5;0;9.0;0.2;6.8
NABZUE;2022110906;10.1;-1;9.0;0.4;3.6
NABZUE;2022110907;18.0;3;9.5;1.4;6.8
NABZUE;2022110908;30.2;28;11.4;0.5;9.7
NABZUE;2022110909;11.5;91;11.9;0.0;5.4
NABZUE;2022110910;11.9;102;12.0;0.0;4.0
NABZUE;2022110911;8.6;89;12.3;0.0;4.7
NABZUE;2022110912;9.7;73;12.5;0.0;3.6
NABZUE;2022110913;11.2;66;12.5;0.3;6.8
NABZUE;2022110914;9.7;29;11.9;0.8;5.8
NABZUE;2022110915;6.8;19;11.5;1.3;4.0
NABZUE;2022110916;7.2;5;11.3;1.8;4.3
NABZUE;2022110917;21.2;0;11.4;1.6;5.0
NABZUE;2022110918;11.5;0;11.7;0.8;4.3
NABZUE;2022110919;11.9;0;11.7;0.6;6.1
NABZUE;2022110920;14.8;-1;11.8;0.2;7.2
NABZUE;2022110921;21.2;-1;11.6;0.0;7.6
NABZUE;2022110922;14.0;-1;11.6;0.0;7.6
NABZUE;2022110923;9.0;0;11.5;0.0;4.7
NABZUE;2022111000;9.7;0;11.6;0.0;4.3
NABZUE;2022111001;13.0;-1;11.4;0.3;4.7
NABZUE;2022111002;10.1;-1;10.9;0.3;3.6
NABZUE;2022111003;5.8;-1;10.9;0.0;2.9
NABZUE;2022111004;14.0;-1;11.1;0.0;4.3
NABZUE;2022111005;7.9;0;10.8;0.0;3.6
NABZUE;2022111006;13.0;0;10.7;0.0;5.0
NABZUE;2022111007;11.5;6;10.0;0.0;6.1
NABZUE;2022111008;11.9;112;9.7;0.0;6.1
NABZUE;2022111009;12.2;217;10.4;0.0;7.2
NABZUE;2022111010;16.2;205;10.8;0.0;6.5
NABZUE;2022111011;16.9;296;11.4;0.0;6.8
NABZUE;2022111012;16.9;388;12.2;0.0;8.6
NABZUE;2022111013;18.0;301;12.5;0.0;7.9
NABZUE;2022111014;15.8;224;12.6;0.0;8.6
NABZUE;2022111015;15.8;152;12.6;0.0;7.9
NABZUE;2022111016;13.7;33;12.2;0.0;6.8
NABZUE;2022111017;13.7;-1;11.5;0.0;6.8
NABZUE;2022111018;15.1;-1;10.5;0.0;9.0
NABZUE;2022111019;17.6;-1;10.1;0.0;9.4
NABZUE;2022111020;15.5;-1;9.6;0.0;7.2
NABZUE;2022111021;11.2;-1;9.1;0.0;5.4
NABZUE;2022111022;7.9;-1;8.8;0.0;4.7
NABZUE;2022111023;7.6;-1;8.5;0.0;4.0
NABZUE;2022111100;9.7;-1;7.9;0.0;2.5
NABZUE;2022111101;10.4;0;7.9;0.0;6.1
NABZUE;2022111102;10.4;0;8.0;0.0;6.1
NABZUE;2022111103;10.4;0;8.1;0.0;5.0
NABZUE;2022111104;9.7;0;8.1;0.0;4.0
NABZUE;2022111105;8.6;0;8.4;0.0;4.3
NABZUE;2022111106;7.6;0;8.7;0.0;2.9
NABZUE;2022111107;10.8;3;9.2;0.0;5.0
NABZUE;2022111108;8.3;27;9.7;0.0;2.5
NABZUE;2022111109;14.8;75;10.2;0.0;6.5
NABZUE;2022111110;13.7;143;10.5;0.0;5.0
NABZUE;2022111111;11.9;199;11.0;0.0;4.3
NABZUE;2022111112;9.0;247;11.5;0.0;4.0
NABZUE;2022111113;9.4;254;12.3;0.0;4.0
NABZUE;2022111114;13.0;196;12.4;0.0;7.2
NABZUE;2022111115;13.3;103;12.2;0.0;6.5
NABZUE;2022111116;14.8;19;11.1;0.0;7.6
NABZUE;2022111117;13.7;-1;10.3;0.0;6.8
NABZUE;2022111118;13.3;-1;9.8;0.0;6.5
NABZUE;2022111119;11.2;0;9.5;0.0;4.7
NABZUE;2022111120;12.6;0;9.6;0.0;5.8
NABZUE;2022111121;11.2;0;9.5;0.0;5.0
NABZUE;2022111122;8.6;0;9.3;0.0;4.0
NABZUE;2022111123;9.0;0;9.2;0.0;4.3
NABZUE;2022111200;11.2;0;8.8;0.0;4.7
NABZUE;2022111201;10.8;0;8.7;0.0;4.3
NABZUE;2022111202;8.3;0;8.8;0.0;3.2
NABZUE;2022111203;9.4;0;8.8;0.0;2.9
NABZUE;2022111204;9.4;0;8.7;0.0;5.0
NABZUE;2022111205;9.7;0;8.5;0.0;4.7
NABZUE;2022111206;11.9;0;8.1;0.0;5.8
NABZUE;2022111207;10.8;2;8.1;0.0;5.4
NABZUE;2022111208;9.4;23;8.2;0.0;3.6
NABZUE;2022111209;8.3;44;8.4;0.0;3.2
NABZUE;2022111210;7.6;81;8.7;0.0;2.9
NABZUE;2022111211;9.4;104;9.1;0.0;3.6
NABZUE;2022111212;9.0;166;9.5;0.0;3.6
NABZUE;2022111213;12.6;189;10.0;0.0;4.3
NABZUE;2022111214;11.9;146;10.1;0.0;5.8
NABZUE;2022111215;15.8;86;10.0;0.0;6.8
NABZUE;2022111216;14.4;16;9.3;0.0;7.6
NABZUE;2022111217;15.8;0;8.8;0.0;6.1
NABZUE;2022111218;14.8;0;8.6;0.0;6.8
NABZUE;2022111219;14.4;0;8.3;0.0;6.8
NABZUE;2022111220;12.6;0;8.1;0.0;5.0
NABZUE;2022111221;12.6;0;7.9;0.0;4.0
NABZUE;2022111222;11.9;0;7.7;0.0;5.4
NABZUE;2022111223;14.0;0;7.2;0.0;6.8
NABZUE;2022111300;12.6;0;7.1;0.0;6.8
NABZUE;2022111301;11.2;0;6.9;0.0;5.0
NABZUE;2022111302;13.3;0;6.9;0.0;5.4
NABZUE;2022111303;11.9;0;6.7;0.0;4.7
NABZUE;2022111304;14.0;0;6.8;0.0;5.8
NABZUE;2022111305;11.9;0;6.6;0.0;5.0
NABZUE;2022111306;10.8;0;6.7;0.0;4.7
NABZUE;2022111307;11.9;1;6.7;0.0;4.7
NABZUE;2022111308;8.6;9;6.7;0.0;3.6
NABZUE;2022111309;12.6;23;6.7;0.0;6.5
NABZUE;2022111310;13.0;35;6.8;0.0;5.4
NABZUE;2022111311;12.2;49;7.0;0.0;5.8
NABZUE;2022111312;14.8;55;7.3;0.0;6.8
NABZUE;2022111313;11.5;52;7.2;0.0;5.4
NABZUE;2022111314;12.2;41;7.2;0.0;5.8
NABZUE;2022111315;10.1;31;7.5;0.0;4.7
NABZUE;2022111316;9.4;7;7.6;0.0;3.2
NABZUE;2022111317;13.7;0;7.7;0.0;5.4
NABZUE;2022111318;13.0;0;7.5;0.0;6.5
NABZUE;2022111319;11.9;0;7.4;0.0;6.5
NABZUE;2022111320;12.6;-1;7.2;0.0;4.7
NABZUE;2022111321;14.4;0;7.2;0.0;7.2
NABZUE;2022111322;13.3;-1;6.8;0.0;5.0
NABZUE;2022111323;11.5;0;6.8;0.0;5.4
NABZUE;2022111400;9.4;0;6.5;0.0;4.0
NABZUE;2022111401;7.2;0;6.3;0.0;3.2
NABZUE;2022111402;14.4;0;6.3;0.0;6.5
NABZUE;2022111403;15.8;0;6.5;0.0;7.2
NABZUE;2022111404;17.3;0;6.6;0.0;9.7
NABZUE;2022111405;17.6;0;7.1;0.0;7.2
NABZUE;2022111406;16.9;-1;7.4;0.3;6.5
NABZUE;2022111407;10.8;0;7.8;1.0;5.0
NABZUE;2022111408;18.0;3;8.3;0.5;6.1
NABZUE;2022111409;20.9;18;9.1;0.3;10.1
NABZUE;2022111410;22.7;57;9.5;1.1;10.4
NABZUE;2022111411;9.7;90;10.3;0.4;3.6
NABZUE;2022111412;7.9;117;10.7;0.1;4.0
NABZUE;2022111413;8.3;131;11.2;0.0;3.2
NABZUE;2022111414;7.6;93;11.9;0.0;3.2
NABZUE;2022111415;21.2;47;12.4;0.0;7.6
NABZUE;2022111416;20.9;4;11.9;0.2;9.4
NABZUE;2022111417;17.6;-1;11.2;0.0;7.9
NABZUE;2022111418;12.6;-1;10.9;0.0;4.7
NABZUE;2022111419;10.1;-1;9.9;0.0;5.8
NABZUE;2022111420;6.8;-1;8.9;0.0;2.2
NABZUE;2022111421;9.4;-1;8.4;0.0;3.2
NABZUE;2022111422;8.6;-1;7.7;0.0;4.0
NABZUE;2022111423;10.1;-1;7.3;0.0;5.0
NABZUE;2022111500;10.1;-1;7.0;0.0;4.7
NABZUE;2022111501;6.8;-1;6.5;0.0;4.0
NABZUE;2022111502;7.6;0;6.6;0.0;2.9
NABZUE;2022111503;7.6;0;7.0;0.0;2.2
NABZUE;2022111504;8.6;0;7.3;0.0;3.2
NABZUE;2022111505;6.5;-1;6.6;0.0;2.9
NABZUE;2022111506;6.1;-1;6.2;0.0;2.9
NABZUE;2022111507;8.3;13;6.8;0.0;4.7
NABZUE;2022111508;7.6;99;7.9;0.0;3.6
NABZUE;2022111509;9.7;155;8.7;0.0;3.6
NABZUE;2022111510;10.1;138;9.5;0.0;4.0
NABZUE;2022111511;9.0;156;10.1;0.0;4.0
NABZUE;2022111512;15.5;146;10.8;0.0;7.2
NABZUE;2022111513;18.7;136;11.6;0.0;8.3
NABZUE;2022111514;22.7;104;11.6;0.0;12.2
NABZUE;2022111515;18.7;48;11.7;0.0;8.3
NABZUE;2022111516;11.9;7;11.5;0.0;5.0
NABZUE;2022111517;10.8;-1;11.3;0.0;5.0
NABZUE;2022111518;15.1;0;10.8;0.0;6.8
NABZUE;2022111519;14.0;0;10.0;0.0;7.6
NABZUE;2022111520;14.0;0;9.6;0.0;8.6
NABZUE;2022111521;20.2;0;9.5;0.0;11.9
NABZUE;2022111522;17.3;-1;9.5;0.2;9.7
NABZUE;2022111523;11.5;-1;9.3;0.1;4.3
NABZUE;2022111600;10.8;-1;9.3;0.3;5.0
NABZUE;2022111601;7.6;-1;9.4;0.3;3.6
NABZUE;2022111602;6.1;0;9.3;1.3;2.9
NABZUE;2022111603;17.3;0;9.6;0.7;7.2
NABZUE;2022111604;20.5;-1;10.3;0.1;9.4
NABZUE;2022111605;22.3;0;10.6;0.0;6.5
NABZUE;2022111606;6.8;0;10.0;0.1;2.9
NABZUE;2022111607;18.0;4;10.0;0.0;5.4
NABZUE;2022111608;19.4;32;10.6;0.0;7.6
NABZUE;2022111609;15.5;159;10.9;0.0;6.1
NABZUE;2022111610;18.4;331;12.0;0.0;7.6
NABZUE;2022111611;17.6;393;12.8;0.0;7.6
NABZUE;2022111612;18.7;334;13.4;0.0;7.6
NABZUE;2022111613;19.8;326;13.8;0.0;7.2
NABZUE;2022111614;26.3;282;14.1;0.0;10.4
NABZUE;2022111615;17.3;148;14.1;0.0;5.4
NABZUE;2022111616;13.7;16;12.7;0.0;7.6
NABZUE;2022111617;14.8;-1;11.5;0.0;8.6
NABZUE;2022111618;13.3;-2;10.9;0.0;7.9
NABZUE;2022111619;18.0;-1;10.3;0.0;9.7
NABZUE;2022111620;19.1;-2;10.0;0.0;9.7
NABZUE;2022111621;10.4;-1;9.5;0.0;5.4
NABZUE;2022111622;7.9;0;9.5;0.0;4.0
NABZUE;2022111623;10.1;0;9.2;0.0;2.9
NABZUE;2022111700;16.6;0;9.3;0.0;7.2
NABZUE;2022111701;17.6;0;9.6;0.0;9.0
NABZUE;2022111702;27.0;-2;10.0;0.0;13.3
NABZUE;2022111703;22.0;-1;9.8;0.2;10.4
NABZUE;2022111704;13.3;-1;9.5;0.5;6.5
NABZUE;2022111705;25.2;-1;10.1;0.0;9.4
NABZUE;2022111706;30.6;-1;10.7;0.0;12.6
NABZUE;2022111707;21.2;4;10.5;0.0;8.3
NABZUE;2022111708;33.5;108;10.4;0.0;15.8
NABZUE;2022111709;50.4;253;13.7;0.0;16.2
NABZUE;2022111710;43.9;109;14.1;0.0;19.1
NABZUE;2022111711;48.2;184;14.4;0.0;16.9
NABZUE;2022111712;55.4;198;14.1;0.0;17.3
NABZUE;2022111713;40.0;85;14.6;0.0;16.2
NABZUE;2022111714;41.4;190;15.2;0.0;16.9
NABZUE;2022111715;37.4;39;14.2;0.0;15.1
NABZUE;2022111716;29.9;11;13.7;0.0;10.8
NABZUE;2022111717;18.4;-2;12.9;0.0;8.6
NABZUE;2022111718;16.6;0;12.4;0.0;8.3
NABZUE;2022111719;24.5;-1;11.8;0.1;12.6
NABZUE;2022111720;27.0;-1;10.0;2.8;14.8
NABZUE;2022111721;19.4;0;9.6;3.1;5.4
NABZUE;2022111722;24.8;-1;9.7;5.5;11.2
NABZUE;2022111723;24.8;-2;9.6;0.6;6.8
NABZUE;2022111800;11.9;-3;9.4;0.9;5.4
NABZUE;2022111801;33.5;-2;9.5;5.4;8.6
NABZUE;2022111802;41.0;-2;9.4;2.8;16.2
NABZUE;2022111803;36.7;-2;9.3;0.0;16.2
NABZUE;2022111804;31.0;-2;9.1;0.6;13.0
NABZUE;2022111805;27.0;-3;9.1;0.5;11.2
NABZUE;2022111806;43.2;-3;8.6;0.0;12.2
NABZUE;2022111807;43.6;0;7.6;2.0;13.3
NABZUE;2022111808;26.6;15;8.0;0.1;7.9
NABZUE;2022111809;28.8;60;8.2;0.3;9.7
NABZUE;2022111810;26.6;93;8.8;0.0;7.9
NABZUE;2022111811;37.4;122;9.4;0.2;12.6
NABZUE;2022111812;36.0;193;9.0;0.1;15.1
NABZUE;2022111813;24.1;135;9.0;0.6;10.8
NABZUE;2022111814;34.9;129;9.2;0.3;10.8
NABZUE;2022111815;41.0;56;8.9;0.2;10.4
NABZUE;2022111816;30.2;7;8.1;1.0;11.9
NABZUE;2022111817;9.4;-4;7.8;0.0;3.6
NABZUE;2022111818;15.8;-5;8.1;0.0;5.0
NABZUE;2022111819;13.3;-5;7.6;0.0;3.6
NABZUE;2022111820;14.4;-4;7.7;0.0;5.8
NABZUE;2022111821;11.2;-5;7.5;0.0;4.0
NABZUE;2022111822;11.2;-4;7.4;0.0;3.6
NABZUE;2022111823;9.4;-5;7.4;0.0;4.3
NABZUE;2022111900;11.9;-4;7.2;0.2;5.4
NABZUE;2022111901;12.2;-4;7.0;0.1;5.4
NABZUE;2022111902;10.4;-4;7.0;0.0;5.8
NABZUE;2022111903;9.7;-5;7.2;0.0;4.0
NABZUE;2022111904;7.6;-6;7.0;0.0;3.6
NABZUE;2022111905;10.4;-5;6.3;0.0;5.0
NABZUE;2022111906;5.8;-5;6.1;0.0;2.9
NABZUE;2022111907;10.4;0;5.9;0.0;4.7
NABZUE;2022111908;8.3;41;6.1;0.0;4.7
NABZUE;2022111909;6.8;254;7.0;0.0;2.9
NABZUE;2022111910;14.4;217;8.3;0.0;6.1
NABZUE;2022111911;14.4;130;8.4;0.0;6.8
NABZUE;2022111912;18.0;300;9.1;0.0;7.2
NABZUE;2022111913;20.9;257;10.0;0.0;11.2
NABZUE;2022111914;15.8;77;9.0;0.0;7.6
NABZUE;2022111915;13.7;59;8.8;0.0;5.8
NABZUE;2022111916;16.6;10;8.3;0.0;5.8
NABZUE;2022111917;10.1;0;8.2;0.0;4.7
NABZUE;2022111918;11.5;0;8.2;0.0;4.7
NABZUE;2022111919;18.7;0;8.1;0.0;7.6
NABZUE;2022111920;20.2;0;7.7;0.0;11.2
NABZUE;2022111921;15.8;0;7.1;0.0;7.9
NABZUE;2022111922;14.4;-1;6.7;0.0;7.9
NABZUE;2022111923;9.0;-1;6.1;0.0;3.6
NABZUE;2022112000;8.3;0;6.3;0.0;4.7
NABZUE;2022112001;7.6;0;6.6;0.0;2.9
NABZUE;2022112002;12.2;0;6.7;0.0;6.5
NABZUE;2022112003;9.4;0;6.5;0.0;4.7
NABZUE;2022112004;9.7;0;6.4;0.0;4.0
NABZUE;2022112005;8.6;-1;6.3;0.0;3.2
NABZUE;2022112006;9.4;-1;5.9;0.0;4.7
NABZUE;2022112007;14.4;1;6.2;0.0;6.1
NABZUE;2022112008;21.2;31;6.5;0.0;6.8
NABZUE;2022112009;23.8;85;6.7;0.0;9.0
NABZUE;2022112010;27.7;135;7.3;0.0;8.3
NABZUE;2022112011;29.2;388;8.3;0.0;12.2
NABZUE;2022112012;28.8;404;9.3;0.0;13.0
NABZUE;2022112013;19.4;129;8.5;0.0;7.2
NABZUE;2022112014;19.8;143;8.8;0.0;6.8
NABZUE;2022112015;17.3;103;9.0;0.0;8.3
NABZUE;2022112016;19.4;13;8.5;0.0;7.2
NABZUE;2022112017;21.6;-1;8.3;0.0;7.6
NABZUE;2022112018;22.3;-1;8.2;0.0;8.6
NABZUE;2022112019;49.0;-1;8.2;0.0;13.7
NABZUE;2022112020;49.7;-2;7.0;0.5;15.1
NABZUE;2022112021;40.3;0;5.5;2.5;14.0
NABZUE;2022112022;46.8;0;5.5;0.9;13.7
NABZUE;2022112023;41.4;0;5.7;0.3;15.8
NABZUE;2022112100;44.3;-1;6.0;0.0;15.8
NABZUE;2022112101;37.1;-1;6.1;0.0;11.9
NABZUE;2022112102;29.9;-1;6.5;0.0;10.8
NABZUE;2022112103;36.7;0;6.9;0.0;15.5
NABZUE;2022112104;44.3;-2;6.8;0.2;16.6
NABZUE;2022112105;46.8;-2;6.4;0.0;17.3
NABZUE;2022112106;29.9;-1;6.4;0.0;11.9
NABZUE;2022112107;29.9;2;6.6;0.0;10.4
NABZUE;2022112108;23.8;37;7.0;0.0;9.0
NABZUE;2022112109;25.9;142;7.3;0.0;9.7
NABZUE;2022112110;33.5;304;8.3;0.0;12.2
NABZUE;2022112111;24.5;286;8.9;0.0;10.8
NABZUE;2022112112;16.6;350;9.8;0.0;6.8
NABZUE;2022112113;20.2;209;9.7;0.0;9.4
NABZUE;2022112114;18.4;156;9.7;0.0;8.6
NABZUE;2022112115;14.4;70;9.4;0.0;6.1
NABZUE;2022112116;12.6;10;9.0;0.0;5.4
NABZUE;2022112117;18.4;-1;8.2;0.0;7.2
NABZUE;2022112118;20.2;0;7.8;0.0;7.2
NABZUE;2022112119;20.2;0;7.7;0.0;7.6
NABZUE;2022112120;11.5;0;7.7;0.0;6.5
NABZUE;2022112121;11.9;-2;7.3;0.1;6.1
NABZUE;2022112122;22.7;-1;6.9;0.0;11.5
NABZUE;2022112123;10.8;-1;6.3;0.5;4.3
NABZUE;2022112200;13.7;-1;6.4;0.2;5.0
NABZUE;2022112201;13.3;-1;6.5;0.2;5.4
NABZUE;2022112202;14.8;-1;6.9;0.0;5.4
NABZUE;2022112203;19.1;0;7.0;0.0;6.1
NABZUE;2022112204;20.9;-1;7.2;0.0;9.4
NABZUE;2022112205;24.1;-1;7.0;0.1;8.6
NABZUE;2022112206;20.9;-1;6.6;0.0;6.5
NABZUE;2022112207;28.1;0;6.7;0.0;8.3
NABZUE;2022112208;21.2;12;6.8;0.0;8.3
NABZUE;2022112209;22.0;40;7.0;0.0;7.9
NABZUE;2022112210;23.8;117;7.2;0.0;9.4
NABZUE;2022112211;21.6;137;7.5;0.0;8.6
NABZUE;2022112212;26.3;157;8.0;0.0;12.6
NABZUE;2022112213;28.1;115;8.3;0.0;11.2
NABZUE;2022112214;28.8;88;8.4;0.0;12.2
NABZUE;2022112215;23.0;53;8.3;0.0;7.9
NABZUE;2022112216;33.5;10;8.2;0.0;9.4
NABZUE;2022112217;35.6;-1;7.9;0.0;13.7
NABZUE;2022112218;31.3;-1;7.6;0.0;9.7
NABZUE;2022112219;33.8;-1;7.3;0.0;10.8
NABZUE;2022112220;25.6;0;7.2;0.0;8.6
NABZUE;2022112221;27.0;0;7.2;0.0;10.1
NABZUE;2022112222;25.2;0;7.1;0.0;10.1
NABZUE;2022112223;20.5;0;7.1;0.0;7.9
NABZUE;2022112300;29.2;0;7.1;0.0;8.6
NABZUE;2022112301;22.7;0;6.8;0.0;5.8
NABZUE;2022112302;10.4;-1;5.8;0.0;5.0
NABZUE;2022112303;11.9;-1;5.3;0.0;4.3
NABZUE;2022112304;17.3;-1;5.5;0.0;7.2
NABZUE;2022112305;12.2;-2;5.1;0.0;6.8
NABZUE;2022112306;10.8;-2;4.5;0.0;6.5
NABZUE;2022112307;6.8;2;3.6;0.0;2.5
NABZUE;2022112308;7.2;83;3.5;0.0;4.0
NABZUE;2022112309;8.6;213;4.4;0.0;2.9
NABZUE;2022112310;7.9;321;6.1;0.0;2.9
NABZUE;2022112311;8.6;385;7.4;0.0;3.6
NABZUE;2022112312;13.3;394;8.7;0.0;6.1
NABZUE;2022112313;14.0;315;9.3;0.0;7.9
NABZUE;2022112314;12.6;114;9.1;0.0;6.8
NABZUE;2022112315;10.1;60;9.1;0.0;6.1
NABZUE;2022112316;9.0;6;8.9;0.0;5.4
NABZUE;2022112317;22.0;-2;8.1;0.9;8.3
NABZUE;2022112318;40.0;-2;7.4;0.2;15.1
NABZUE;2022112319;52.2;-1;7.0;0.8;23.8
NABZUE;2022112320;41.8;0;7.7;0.0;16.9
NABZUE;2022112321;35.6;-1;8.0;1.0;13.3
NABZUE;2022112322;24.5;-1;7.2;3.2;8.6
NABZUE;2022112323;15.1;-3;7.2;0.3;5.0
NABZUE;2022112400;28.4;-3;8.0;0.0;11.5
NABZUE;2022112401;30.6;-3;8.4;0.0;11.2
NABZUE;2022112402;41.0;-3;8.0;0.2;12.2
NABZUE;2022112403;38.5;-4;7.8;0.0;11.9
NABZUE;2022112404;37.1;-3;7.9;0.0;13.7
NABZUE;2022112405;38.5;-1;8.0;0.0;14.0
NABZUE;2022112406;36.0;-1;8.0;0.0;12.6
NABZUE;2022112407;39.2;1;8.6;0.0;13.7
NABZUE;2022112408;37.8;40;8.5;0.0;12.6
NABZUE;2022112409;35.6;29;8.2;1.4;13.7
NABZUE;2022112410;42.8;132;8.0;0.5;16.2
NABZUE;2022112411;36.7;256;9.2;0.0;13.3
NABZUE;2022112412;32.8;195;9.8;0.1;14.0
NABZUE;2022112413;27.7;237;10.4;0.0;9.7
NABZUE;2022112414;27.7;116;10.6;0.0;8.6
NABZUE;2022112415;29.2;106;10.8;0.0;9.7
NABZUE;2022112416;16.2;6;9.5;0.0;7.6
NABZUE;2022112417;18.7;-2;8.6;0.0;8.6
NABZUE;2022112418;22.3;-2;7.8;0.0;12.6
NABZUE;2022112419;21.6;-2;7.1;0.0;13.0
NABZUE;2022112420;17.3;-1;6.8;0.0;7.2
NABZUE;2022112421;9.7;-1;6.3;0.0;5.0
NABZUE;2022112422;7.2;-1;5.8;0.0;3.2
NABZUE;2022112423;8.3;-1;5.6;0.0;4.0
NABZUE;2022112500;9.7;-1;5.3;0.0;4.7
NABZUE;2022112501;7.6;0;4.9;0.0;3.6
NABZUE;2022112502;7.9;0;5.1;0.0;3.6
NABZUE;2022112503;10.1;0;5.5;0.0;4.7
NABZUE;2022112504;15.5;0;6.1;0.0;7.9
NABZUE;2022112505;11.9;0;6.4;0.0;6.1
NABZUE;2022112506;10.8;0;6.1;0.0;4.0
NABZUE;2022112507;7.6;1;5.5;0.0;4.3
NABZUE;2022112508;9.0;25;5.4;0.0;5.0
NABZUE;2022112509;4.7;106;6.1;0.0;2.5
NABZUE;2022112510;9.4;123;7.3;0.0;4.7
NABZUE;2022112511;10.1;83;7.9;0.2;3.6
NABZUE;2022112512;14.4;150;9.0;0.1;5.8
NABZUE;2022112513;15.8;94;9.5;0.0;9.7
NABZUE;2022112514;19.1;44;9.0;0.0;9.7
NABZUE;2022112515;14.4;24;8.6;0.0;7.2
NABZUE;2022112516;15.5;4;8.6;0.0;8.3
NABZUE;2022112517;14.8;-1;8.4;0.0;6.1
NABZUE;2022112518;8.3;-1;8.0;0.0;4.0
NABZUE;2022112519;7.6;0;8.1;0.0;4.0
NABZUE;2022112520;8.6;0;8.2;0.0;4.0
NABZUE;2022112521;8.3;0;8.0;0.0;3.6
NABZUE;2022112522;16.2;0;7.7;0.9;5.8
NABZUE;2022112523;6.8;0;7.3;0.0;2.5
NABZUE;2022112600;6.8;0;7.4;0.0;3.2
NABZUE;2022112601;8.3;0;7.2;0.0;3.6
NABZUE;2022112602;9.7;0;7.0;0.0;5.4
NABZUE;2022112603;12.2;0;6.5;0.0;5.8
NABZUE;2022112604;12.2;0;6.4;0.0;4.7
NABZUE;2022112605;9.7;-1;6.0;0.0;4.3
NABZUE;2022112606;9.7;-1;5.4;0.0;3.2
NABZUE;2022112607;7.9;1;5.2;0.0;4.0
NABZUE;2022112608;10.4;28;4.9;0.0;6.1
NABZUE;2022112609;10.4;167;5.6;0.0;5.4
NABZUE;2022112610;10.8;337;6.8;0.0;3.2
NABZUE;2022112611;11.5;297;8.1;0.0;4.7
NABZUE;2022112612;11.9;412;9.2;0.0;5.0
NABZUE;2022112613;18.7;418;10.1;0.0;7.9
NABZUE;2022112614;15.1;123;9.5;0.0;6.1
NABZUE;2022112615;15.1;86;9.6;0.0;6.8
NABZUE;2022112616;10.4;9;8.6;0.0;4.3
NABZUE;2022112617;12.6;-2;7.6;0.0;5.4
NABZUE;2022112618;9.7;-2;6.9;0.0;4.7
NABZUE;2022112619;15.5;-2;6.8;0.0;5.4
NABZUE;2022112620;5.0;-1;6.0;0.0;1.8
NABZUE;2022112621;8.3;-1;5.1;0.0;2.9
NABZUE;2022112622;11.2;-1;4.7;0.0;3.6
NABZUE;2022112623;11.2;-1;4.2;0.0;6.5
NABZUE;2022112700;15.1;-1;3.7;0.0;9.7
NABZUE;2022112701;9.0;0;3.2;0.0;4.0
NABZUE;2022112702;9.7;0;3.2;0.0;4.3
NABZUE;2022112703;9.7;0;3.2;0.0;4.0
NABZUE;2022112704;10.4;0;3.0;0.0;4.7
NABZUE;2022112705;10.4;0;2.8;0.0;5.0
NABZUE;2022112706;10.4;0;2.5;0.0;4.7
NABZUE;2022112707;7.9;1;2.7;0.0;3.6
NABZUE;2022112708;7.9;24;2.9;0.0;3.2
NABZUE;2022112709;7.9;98;3.4;0.0;4.0
NABZUE;2022112710;14.4;194;4.0;0.0;5.4
NABZUE;2022112711;13.7;221;5.0;0.0;6.8
NABZUE;2022112712;10.8;213;5.7;0.0;5.0
NABZUE;2022112713;11.2;310;6.9;0.0;4.0
NABZUE;2022112714;6.8;112;7.3;0.0;2.9
NABZUE;2022112715;10.4;49;7.3;0.0;5.0
NABZUE;2022112716;11.5;7;7.1;0.0;3.6
NABZUE;2022112717;9.4;0;6.5;0.0;5.0
NABZUE;2022112718;13.7;0;6.0;0.0;7.9
NABZUE;2022112719;13.3;0;5.7;0.0;6.5
NABZUE;2022112720;9.0;0;5.5;0.0;4.3
NABZUE;2022112721;6.5;0;5.3;0.0;4.0
NABZUE;2022112722;9.7;0;5.3;0.0;4.3
NABZUE;2022112723;6.8;0;5.2;0.0;4.0
NABZUE;2022112800;10.8;0;5.1;0.0;6.1
NABZUE;2022112801;6.5;0;5.1;0.0;2.9
NABZUE;2022112802;8.3;0;5.0;0.0;4.0
NABZUE;2022112803;7.2;0;4.8;0.0;3.6
NABZUE;2022112804;10.8;0;5.0;0.0;4.0
NABZUE;2022112805;20.2;0;6.2;0.0;7.2
NABZUE;2022112806;12.2;0;5.7;0.0;5.0
NABZUE;2022112807;8.3;0;5.4;0.0;4.0
NABZUE;2022112808;7.2;28;5.5;0.0;3.2
NABZUE;2022112809;7.9;64;6.4;0.0;2.9
NABZUE;2022112810;7.6;81;7.1;0.0;3.6
NABZUE;2022112811;15.1;145;8.4;0.0;7.6
NABZUE;2022112812;17.6;170;9.2;0.0;8.6
NABZUE;2022112813;11.5;112;9.9;0.0;4.3
NABZUE;2022112814;14.4;75;9.8;0.0;7.2
NABZUE;2022112815;9.7;37;9.9;0.0;5.0
NABZUE;2022112816;18.4;6;9.9;0.0;4.3
NABZUE;2022112817;18.4;0;9.7;0.0;7.9
NABZUE;2022112818;14.8;0;9.3;0.0;5.0
NABZUE;2022112819;19.4;0;9.1;0.0;5.4
NABZUE;2022112820;15.5;-2;8.4;0.1;5.4
NABZUE;2022112821;10.1;0;8.4;0.0;5.0
NABZUE;2022112822;8.3;0;8.4;0.0;3.6
NABZUE;2022112823;8.6;0;8.4;0.0;3.2
NABZUE;2022112900;11.9;-1;8.2;0.0;6.8
